pseudoword,ambiguity_reduction,ambiguity_drop,L1,L2,|synsets_L1|,|synsets_L2|,|synsets_L1_L2|,synsets_intersection
band-groupe,0.9272727272727272,0.9234330721574704,EN,FR,30,25,2,"['bn:00008279n', 'bn:00008280n']"
bear-oso,0.9,0.54,EN,ES,54,6,3,"['bn:00709300n', 'bn:00009342n', 'bn:01018843n']"
book-livre,0.813953488372093,0.7758643089423168,EN,FR,28,15,4,"['bn:00000748n', 'bn:00012059n', 'bn:00012066n', 'bn:00012060n']"
brush-cepillo,0.875,0.7868161092934931,EN,ES,23,9,2,"['bn:00013489n', 'bn:00013491n']"
toro-taureau,0.8947368421052632,0.8115587118377824,ES,FR,27,11,2,"['bn:00013783n', 'bn:00013774n']"
scuro-sombre,0.7692307692307693,0.7100591715976331,IT,FR,8,18,3,"['bn:00100902a', 'bn:00025235n', 'bn:00100906a']"
easy-fácil,0.9047619047619048,0.568678469525689,EN,ES,56,7,3,"['bn:00115155r', 'bn:00101973a', 'bn:00101983a']"
fuga-escapar,0.9393939393939394,0.935504092708548,IT,ES,18,15,1,['bn:00031545n']
fast-veloce,0.8636363636363636,0.6967284042080126,EN,IT,35,9,3,"['bn:00033737n', 'bn:00115335r', 'bn:00102802a']"
finish-acabado,0.9130434782608696,0.8018510537073861,EN,ES,17,6,1,['bn:00020194n']
flare-bengala,0.8974358974358975,0.7837324428762973,EN,ES,29,10,2,"['bn:00235206n', 'bn:00035047n']"
grain-céréales,0.9285714285714286,0.5744046045509033,EN,FR,25,3,1,['bn:00017324n']
grant-subvention,0.9714285714285714,0.3236773296730452,EN,FR,68,2,1,['bn:00041379n']
gray-grigio,0.7735849056603774,0.5238296164058247,EN,IT,46,7,6,"['bn:00103765a', 'bn:00041510n', 'bn:00041514n', 'bn:00455573n', 'bn:00103766a', 'bn:00103764a']"
caccia-cazar,0.9333333333333332,0.8799551054765925,IT,ES,20,10,1,['bn:00045245n']
lock-serratura,0.8823529411764706,0.6249962584148251,EN,IT,29,5,2,"['bn:00051771n', 'bn:27269597n']"
loop-bucle,0.7966101694915254,0.5728357147216502,EN,ES,50,9,6,"['bn:00844478n', 'bn:00051985n', 'bn:00051982n', 'bn:01869727n', 'bn:03614987n', 'bn:00656117n']"
maestro-maître,0.875,0.8681371489430688,ES,FR,18,14,2,"['bn:00052664n', 'bn:00053719n']"
name-nom,0.813953488372093,0.7758643089423168,EN,FR,28,15,4,"['bn:00037747n', 'bn:00056758n', 'bn:00031256n', 'bn:00056759n']"
pin-spillo,0.9047619047619048,0.7707082371427848,ES,IT,16,5,1,['bn:00062448n']
push-spingere,0.9310344827586208,0.7033773627890362,EN,IT,48,10,2,"['bn:00088456v', 'bn:00082414v']"
rail-rail,0.8,0.596284793999944,EN,FR,25,5,3,"['bn:00201233n', 'bn:00066010n', 'bn:00066008n']"
represent-rappresentare,0.5714285714285714,0.5337427277804907,EN,IT,19,9,6,"['bn:00083187v', 'bn:00092837v', 'bn:00087825v', 'bn:00082287v', 'bn:00092838v', 'bn:00091979v']"
review-recensione,0.925925925925926,0.4849840748878927,EN,IT,25,2,1,['bn:00023864n']
ring-anillo,0.8133333333333334,0.6338204380219377,EN,ES,61,14,7,"['bn:03258622n', 'bn:00019935n', 'bn:00004378n', 'bn:00003900n', 'bn:14434592n', 'bn:00008287n', 'bn:03324736n']"
root-radice,0.7391304347826086,0.649117519667884,EN,IT,34,12,6,"['bn:01998276n', 'bn:00008793n', 'bn:00068246n', 'bn:00009635n', 'bn:00068249n', 'bn:00068247n']"
écran-pantalla,0.8,0.7631513611335565,FR,ES,7,13,2,"['bn:00064673n', 'bn:00021486n']"
seal-precinto,0.9411764705882352,0.533904540400994,EN,ES,31,3,1,['bn:00070017n']
second-deuxième,0.75,0.544638283060418,EN,FR,27,5,4,"['bn:00095974a', 'bn:00110242a', 'bn:00070104n', 'bn:00068672n']"
section-section,0.6326530612244898,0.6099814512978746,EN,FR,31,18,9,"['bn:00026308n', 'bn:00070197n', 'bn:03039137n', 'bn:00070190n', 'bn:00181691n', 'bn:00027912n', 'bn:00166667n', 'bn:17381467n', 'bn:00070195n']"
set up-establecer,0.8823529411764706,0.8762254160623253,EN,ES,19,15,2,"['bn:00087735v', 'bn:00087732v']"
shake-secouer,0.88,0.4179768414637346,EN,FR,47,3,3,"['bn:00093072v', 'bn:00082470v', 'bn:00087727v']"
sharp-pointu,0.951219512195122,0.6225340948660927,EN,FR,36,5,1,['bn:00096404a']
sweep-barrer,0.8421052631578947,0.7160329937464159,EN,ES,29,9,3,"['bn:00094660v', 'bn:00084157v', 'bn:00084138v']"
time-tiempo,0.9245283018867924,0.6260402732654978,EN,ES,138,21,6,"['bn:00077267n', 'bn:00077268n', 'bn:00076545n', 'bn:00064472n', 'bn:00077270n', 'bn:00036116n']"
tono-tonalité,0.9130434782608696,0.514538959041834,ES,FR,21,2,1,['bn:00048988n']
transfer-trasferimento,0.7674418604651163,0.6244069633203729,EN,IT,34,9,5,"['bn:00077973n', 'bn:03128918n', 'bn:00022381n', 'bn:01999480n', 'bn:00077975n']"
true-vero,0.9672131147540984,0.7921631430379048,EN,IT,48,13,1,['bn:00112146a']
wind-viento,0.9069767441860463,0.6696655562889283,EN,ES,36,7,2,"['bn:00002216n', 'bn:00012938n']"
accept-accettare,0.4814814814814814,0.473153605208452,EN,IT,16,11,7,"['bn:00082203v', 'bn:00082197v', 'bn:00082201v', 'bn:00082198v', 'bn:00082202v', 'bn:00082200v', 'bn:00082199v']"
ace-asso,0.9375,0.920873065166116,ES,IT,19,13,1,['bn:00213010n']
aim-apuntar,0.8909090909090909,0.8656648880376622,EN,ES,34,21,3,"['bn:00082489v', 'bn:00082490v', 'bn:00082485v']"
begin-iniziare,0.6571428571428571,0.6238444043987452,EN,IT,23,12,6,"['bn:00083340v', 'bn:00094300v', 'bn:00083341v', 'bn:00083342v', 'bn:00009629n', 'bn:00083343v']"
bell-campana,0.8260869565217391,0.7788422517417045,EN,ES,46,23,6,"['bn:00009727n', 'bn:00009734n', 'bn:23690399n', 'bn:00009731n', 'bn:00081263n', 'bn:00009729n']"
bind-vincular,0.8947368421052632,0.6525177557600202,EN,ES,16,3,1,['bn:00082347v']
bit-bit,0.8857142857142857,0.667621362786058,EN,IT,29,6,2,"['bn:00010731n', 'bn:03291284n']"
bright-lumineux,0.951219512195122,0.6225340948660927,EN,FR,36,5,1,['bn:00098857a']
portare-apporter,0.7272727272727273,0.4991626072906281,IT,FR,19,3,3,"['bn:00084060v', 'bn:00084061v', 'bn:00084058v']"
cap-tapa,0.9365079365079364,0.8718667872192448,EN,ES,43,20,2,"['bn:00015402n', 'bn:00051011n']"
capital-capital,0.8,0.7631513611335565,EN,FR,39,21,6,"['bn:00015406n', 'bn:21778975n', 'bn:00793050n', 'bn:14852143n', 'bn:00015496n', 'bn:00015497n']"
capture-cattura,0.9090909090909092,0.7619458229167675,EN,IT,17,5,1,['bn:00015777n']
care-atención,0.9111111111111112,0.8722637317235147,EN,ES,29,16,2,"['bn:00002157n', 'bn:00016015n']"
carrier-vettore,0.95,0.8227241335952168,EN,IT,30,10,1,['bn:00016254n']
centre-centro,0.6444444444444445,0.6386903609959061,FR,ES,39,51,16,"['bn:01694564n', 'bn:00017132n', 'bn:16003456n', 'bn:00017204n', 'bn:03576614n', 'bn:00017135n', 'bn:00017129n', 'bn:00017124n', 'bn:03412698n', 'bn:00017122n', 'bn:00017120n', 'bn:00017215n', 'bn:00017121n', 'bn:03944256n', 'bn:03271050n', 'bn:00017123n']"
channel-canale,0.7727272727272727,0.7598475828457167,EN,IT,26,18,5,"['bn:00017681n', 'bn:00017685n', 'bn:00015144n', 'bn:00017684n', 'bn:17861195n']"
chop-chop,0.8235294117647058,0.4671664728508697,EN,ES,31,3,3,"['bn:03835125n', 'bn:26639755n', 'bn:01905743n']"
circle-cerchio,0.8888888888888888,0.7390928171405317,EN,IT,56,16,4,"['bn:01272715n', 'bn:00019169n', 'bn:00019170n', 'bn:00027457n']"
claim-réclamer,0.9,0.3923009049186606,EN,FR,19,1,1,['bn:00085017v']
click-haga clic en,0.9411764705882352,0.318038070396569,EN,ES,33,1,1,['bn:00085116v']
clinica-clinique,0.25,0.25,IT,FR,4,4,3,"['bn:00044896n', 'bn:00019820n', 'bn:00019822n']"
clip-clip,0.7419354838709677,0.6204247078600658,EN,IT,24,7,4,"['bn:14448860n', 'bn:00016338n', 'bn:00019850n', 'bn:00019849n']"
club-club,0.65,0.5804685607334819,EN,IT,29,11,7,"['bn:00020041n', 'bn:00075106n', 'bn:17454458n', 'bn:00899174n', 'bn:00008141n', 'bn:03777820n', 'bn:00020039n']"
collapse-crollo,0.9393939393939394,0.6736399385714898,EN,IT,28,5,1,['bn:00020601n']
come out-sortir,0.9,0.858545281275251,EN,FR,13,7,1,['bn:00085379v']
compound-composé,0.75,0.5590169943749475,EN,FR,20,4,3,"['bn:01012350n', 'bn:03777084n', 'bn:00018101n']"
concentrate-concentrarsi,0.875,0.4236075534914362,EN,IT,15,1,1,['bn:00084726v']
connect-relier,0.8333333333333334,0.5237828008789241,EN,FR,32,4,3,"['bn:00085623v', 'bn:00085627v', 'bn:00085625v']"
contact-contatto,0.7419354838709677,0.673545655416892,FR,IT,22,9,4,"['bn:00022119n', 'bn:00022112n', 'bn:15463959n', 'bn:00022118n']"
core-noyau,0.8285714285714286,0.7940323022142111,EN,FR,45,25,6,"['bn:00022628n', 'bn:00022626n', 'bn:00013943n', 'bn:00017124n', 'bn:00022631n', 'bn:00017123n']"
crab-granchio,0.9166666666666666,0.7445467902284624,EN,IT,19,5,1,['bn:00023438n']
cup-tazza,0.875,0.723447624119224,EN,IT,25,7,2,"['bn:00024410n', 'bn:00024411n']"
ciclo-ciclo,0.7777777777777778,0.7729617699999274,IT,ES,8,10,2,"['bn:00024725n', 'bn:00024724n']"
decline-descenso,0.925925925925926,0.9099107792470232,EN,ES,16,11,1,['bn:00025742n']
difesa-defensa,0.7560975609756098,0.7376561570493754,IT,ES,16,25,5,"['bn:00025876n', 'bn:00025871n', 'bn:00025878n', 'bn:00025877n', 'bn:00001602n']"
demand-domanda,0.84,0.8339300690105856,EN,IT,14,11,2,"['bn:00026103n', 'bn:00026104n']"
exercise-esercizio,0.7391304347826086,0.7328159632017144,EN,IT,13,10,3,"['bn:00032102n', 'bn:00028736n', 'bn:00032203n']"
fail-fallire,0.8888888888888888,0.7390928171405317,EN,IT,14,4,1,['bn:00087967v']
false-faux,0.8125,0.8109115331825275,EN,FR,15,17,3,"['bn:00102747a', 'bn:00102752a', 'bn:00102731a']"
fill-rellenar,0.9166666666666666,0.8642416214502249,EN,ES,16,8,1,['bn:00088177v']
flux-flux,0.7916666666666666,0.719671979784995,EN,FR,34,14,5,"['bn:00035485n', 'bn:00035483n', 'bn:00035484n', 'bn:00035482n', 'bn:00035487n']"
gather-riunirsi,0.9130434782608696,0.753207911495682,EN,IT,18,5,1,['bn:00082846v']
jauge-calibre,0.8666666666666667,0.7665088404376924,FR,ES,4,11,1,['bn:00037015n']
get off-scendere,0.9130434782608696,0.8402386016235373,EN,IT,16,7,1,['bn:00088767v']
grass-erba,0.9,0.7794228634059948,EN,IT,30,10,2,"['bn:00015287n', 'bn:00041433n']"
grind-moler,0.8536585365853658,0.7066861346778106,EN,ES,32,9,3,"['bn:00089025v', 'bn:00083893v', 'bn:00085964v']"
guide-guida,0.84,0.8230285535751478,FR,IT,10,15,2,"['bn:00042106n', 'bn:00042105n']"
heat-calor,0.8873239436619719,0.5290452929087696,EN,ES,64,7,4,"['bn:00043415n', 'bn:00043417n', 'bn:03234191n', 'bn:00043416n']"
heel-tallone,0.8333333333333334,0.6211299937499416,EN,IT,20,4,2,"['bn:03361481n', 'bn:00043531n']"
hood-capó,0.9375,0.3262361931345716,EN,ES,31,1,1,['bn:00012036n']
host-ospite,0.875,0.8111467095260881,ES,IT,5,11,1,['bn:00044911n']
ice-ghiaccio,0.945945945945946,0.4748693548102519,EN,IT,69,5,2,"['bn:00045705n', 'bn:00865289n']"
image-immagine,0.6363636363636364,0.6218821403646264,FR,IT,20,13,6,"['bn:00045970n', 'bn:00045971n', 'bn:00045772n', 'bn:00062275n', 'bn:00060201n', 'bn:00045972n']"
intimate-intimo,0.9047619047619048,0.8530177042885336,EN,IT,14,7,1,['bn:00021740n']
irregular-irregolare,0.8461538461538461,0.4509481392487017,ES,IT,12,1,1,['bn:00112698a']
jackson-jackson,0.6528925619834711,0.5286788871794852,EN,IT,96,25,21,"['bn:00393277n', 'bn:00423568n', 'bn:00459278n', 'bn:00285720n', 'bn:00164861n', 'bn:03177454n', 'bn:00406230n', 'bn:00543251n', 'bn:00725599n', 'bn:00015577n', 'bn:00047842n', 'bn:00483182n', 'bn:00375095n', 'bn:00192173n', 'bn:00220003n', 'bn:00344205n', 'bn:00687019n', 'bn:00047840n', 'bn:00047841n', 'bn:00279505n', 'bn:00294673n']"
jam-marmellata,0.9111111111111112,0.4545420825414269,EN,IT,42,3,2,"['bn:00047901n', 'bn:00021987n']"
jerk-jerk,0.68,0.4985842356111953,EN,ES,21,4,4,"['bn:00048132n', 'bn:01719766n', 'bn:03433697n', 'bn:29679321n']"
knock-knock,0.9166666666666666,0.366348241364166,EN,ES,23,1,1,['bn:02866026n']
lap-vuelta,0.9523809523809524,0.9523809523809524,EN,ES,21,21,1,['bn:00019171n']
grande-important,0.945945945945946,0.7788226697012032,ES,FR,29,8,1,['bn:00097799a']
late-tarde,0.8064516129032258,0.7717168040682272,EN,ES,20,11,3,"['bn:00105751a', 'bn:00114955r', 'bn:00114519r']"
like-como,0.9473684210526316,0.9139763158914695,EN,ES,24,14,1,['bn:00105977a']
liquid-liquido,0.6551724137931034,0.6062110569202759,EN,IT,20,9,5,"['bn:00051473n', 'bn:00106035a', 'bn:00106033a', 'bn:00051471n', 'bn:00051472n']"
mass-masa,0.8571428571428571,0.8214127264284942,EN,ES,36,20,4,"['bn:00013768n', 'bn:00053665n', 'bn:00053662n', 'bn:00044382n']"
mat-mat,0.7575757575757576,0.6747905627501869,EN,FR,24,9,4,"['bn:00103066a', 'bn:00053725n', 'bn:07396113n', 'bn:03421543n']"
materiale-matériel,0.6470588235294118,0.6459383745095104,IT,FR,8,9,3,"['bn:00031321n', 'bn:00106479a', 'bn:00053803n']"
mature-mature,0.8461538461538461,0.4509481392487017,EN,FR,12,1,1,['bn:00053884n']
mould-stampo,0.76,0.6824783073475669,EN,IT,18,7,3,"['bn:00016527n', 'bn:21705879n', 'bn:00016565n']"
bocca-boca,0.84,0.8339300690105856,IT,ES,11,14,2,"['bn:00056136n', 'bn:00056135n']"
movement-movimento,0.7818181818181819,0.6963838607581928,EN,IT,40,15,6,"['bn:00056158n', 'bn:00056157n', 'bn:00056030n', 'bn:00056033n', 'bn:00056029n', 'bn:00036632n']"
new-nuovo,0.7647058823529411,0.5830424157737175,EN,IT,28,6,4,"['bn:00107269a', 'bn:00103328a', 'bn:00107268a', 'bn:00107267a']"
notice-aviso,0.9230769230769232,0.912087520378589,EN,ES,15,11,1,['bn:00058164n']
obscure-obscure,0.8823529411764706,0.6727412489696741,EN,FR,14,3,1,['bn:14717221n']
offset-offset,0.5454545454545454,0.4571674937500605,EN,IT,17,5,5,"['bn:00058710n', 'bn:21267881n', 'bn:00058711n', 'bn:23417516n', 'bn:02594954n']"
fonctionnement-operación,0.8333333333333334,0.6211299937499416,FR,ES,2,10,1,['bn:00059125n']
opposite-opposé,0.8,0.64,EN,FR,16,4,2,"['bn:00035596n', 'bn:00022257n']"
pad-cuscinetto,0.8666666666666667,0.7331178134481945,EN,IT,23,7,2,"['bn:00060132n', 'bn:00046802n']"
pall-pallina,-1.0,0.8,ES,IT,1,4,0,[]
pile-pile,0.875,0.8594815274883748,EN,FR,19,13,2,"['bn:00037140n', 'bn:14094330n']"
plain-simple,0.95,0.95,EN,FR,20,20,1,['bn:00108648a']
plaster-escayola,0.8823529411764706,0.6727412489696741,EN,ES,14,3,1,['bn:00062850n']
pocket-tasca,0.84,0.672,EN,IT,20,5,2,"['bn:00063155n', 'bn:00063161n']"
pool-piscine,0.8947368421052632,0.7295370292025052,EN,FR,30,8,2,"['bn:00063165n', 'bn:00056911n']"
power-pouvoir,0.9595959595959596,0.6031438313151246,EN,FR,88,11,2,"['bn:00035773n', 'bn:00063940n']"
prick-con,0.9090909090909092,0.7619458229167675,EN,FR,17,5,1,['bn:00006506n']
stampa-imprimer,0.8823529411764706,0.8685052178554418,IT,FR,10,7,1,['bn:00064453n']
pump-bomba,0.9411764705882352,0.9264055657124712,EN,ES,20,14,1,['bn:00065198n']
question-domanda,0.8333333333333334,0.830434773826486,FR,IT,13,11,2,"['bn:00047208n', 'bn:00030951n']"
radical-radical,0.7241379310344828,0.6197458895738597,EN,FR,22,7,4,"['bn:00036360n', 'bn:00065889n', 'bn:00065888n', 'bn:00008793n']"
rag-straccio,0.9047619047619048,0.7707082371427848,EN,IT,16,5,1,['bn:00065985n']
rat-ratto,0.7894736842105263,0.779570486397246,FR,IT,11,8,2,"['bn:00066217n', 'bn:00056119n']"
posteriore-arrière,0.8095238095238095,0.7314111594947272,IT,FR,6,15,2,"['bn:00007728n', 'bn:00005913n']"
reference-riferimento,0.5833333333333334,0.5499719409228703,EN,IT,16,8,5,"['bn:00066790n', 'bn:00063236n', 'bn:00000939n', 'bn:00054390n', 'bn:00001302n']"
relief-ayuda,0.9,0.8248636250920512,EN,ES,28,12,2,"['bn:00002155n', 'bn:00055177n']"
relieve-alleviare,0.7142857142857143,0.5861798618916356,EN,IT,11,3,2,"['bn:00082525v', 'bn:00082530v']"
reserve-reserva,0.7894736842105263,0.7883794720641388,EN,ES,20,18,4,"['bn:00054985n', 'bn:00007805n', 'bn:00067291n', 'bn:00067295n']"
resistance-resistenza,0.7183098591549296,0.6360070747237352,EN,IT,52,19,10,"['bn:21706260n', 'bn:00059192n', 'bn:00067330n', 'bn:00030164n', 'bn:03688645n', 'bn:27268926n', 'bn:00067332n', 'bn:00067333n', 'bn:00067328n', 'bn:00067327n']"
resolution-résolution,0.8095238095238095,0.7047384925582327,EN,FR,47,16,6,"['bn:00025735n', 'bn:00067338n', 'bn:02084347n', 'bn:00067343n', 'bn:23752210n', 'bn:00067341n']"
retire-jubilarse,0.7142857142857143,0.499895865874118,EN,ES,12,2,2,"['bn:00067457n', 'bn:00092940v']"
retreat-retiro,0.9215686274509804,0.9171290186868548,EN,ES,28,23,2,"['bn:00067458n', 'bn:00067465n']"
ridge-cresta,0.8604651162790697,0.8201994123104491,EN,ES,28,15,3,"['bn:00067764n', 'bn:00067762n', 'bn:00067766n']"
rig-plataforma,0.945945945945946,0.9288627821190258,EN,ES,22,15,1,['bn:03195382n']
running-corsa,0.951219512195122,0.6724136741241976,EN,IT,35,6,1,['bn:00068552n']
secure-seguro,0.8367346938775511,0.7196364912402536,EN,ES,12,37,4,"['bn:00110269a', 'bn:00110271a', 'bn:00110270a', 'bn:00101189a']"
shape-forme,0.7551020408163265,0.7536854854537057,EN,FR,23,26,6,"['bn:00035909n', 'bn:00021647n', 'bn:00035908n', 'bn:00016529n', 'bn:00003882n', 'bn:00021751n']"
shower-douche,0.7,0.6062177826491071,EN,FR,15,5,3,"['bn:00071324n', 'bn:00071325n', 'bn:00016390n']"
slick-slick,0.9090909090909092,0.3787252640459371,EN,IT,21,1,1,['bn:17196625n']
slow-lento,0.8181818181818182,0.7621698916829452,EN,ES,30,14,4,"['bn:00101877a', 'bn:00110767a', 'bn:00110768a', 'bn:00101180a']"
soak-tremper,0.9,0.72,EN,FR,16,4,1,['bn:00087196v']
sour-agrio,0.6875,0.6530684597237395,EN,ES,21,11,5,"['bn:00072932n', 'bn:00100906a', 'bn:00107745a', 'bn:00109423a', 'bn:00110947a']"
source-fuente,0.7674418604651163,0.7655718220166556,FR,ES,20,23,5,"['bn:00072944n', 'bn:00040284n', 'bn:00036077n', 'bn:00046702n', 'bn:00009635n']"
spoil-echar a perder,0.875,0.5787580992953792,EN,ES,14,2,1,['bn:00083055v']
spring-primavera,0.9047619047619048,0.7424944917294051,EN,ES,66,18,4,"['bn:23878596n', 'bn:00073636n', 'bn:21371458n', 'bn:02168192n']"
standard-standard,0.6666666666666666,0.5639367795755342,EN,IT,46,14,10,"['bn:03090270n', 'bn:17815024n', 'bn:17142013n', 'bn:00111130a', 'bn:00023854n', 'bn:00023853n', 'bn:00241263n', 'bn:00111131a', 'bn:00111129a', 'bn:17192460n']"
state-Stato,0.5849056603773585,0.5540005871674548,EN,IT,35,18,11,"['bn:00074010n', 'bn:03549213n', 'bn:03347921n', 'bn:03719156n', 'bn:00064914n', 'bn:00023235n', 'bn:00074009n', 'bn:00023236n', 'bn:00964536n', 'bn:02108701n', 'bn:00074011n']"
stiff-rígido,0.8333333333333334,0.8068715304598785,EN,ES,15,9,2,"['bn:00111209a', 'bn:00109871a']"
stir-mescolare,0.9130434782608696,0.8402386016235373,EN,IT,16,7,1,['bn:00094373v']
soffrire-souffrir,0.8181818181818182,0.7287738077702017,IT,FR,8,3,1,['bn:00089535v']
swallow-inghiottire,0.902439024390244,0.3887866175539921,EN,IT,39,2,2,"['bn:00088759v', 'bn:00084300v']"
swell-oleaje,0.9090909090909092,0.7012629234907909,EN,ES,18,4,1,['bn:00023766n']
tail-queue,0.8,0.7710310557227179,EN,FR,19,11,3,"['bn:00030590n', 'bn:01703687n', 'bn:00075904n']"
talk-parler,0.8571428571428571,0.6388765649999399,EN,FR,35,7,3,"['bn:00094089v', 'bn:00094090v', 'bn:00090943v']"
transport-trasporto,0.7241379310344828,0.7237072810225403,FR,IT,14,15,4,"['bn:00022379n', 'bn:00076106n', 'bn:00022381n', 'bn:00029691n']"
troll-troll,0.6326530612244898,0.5441153958158016,EN,IT,37,12,9,"['bn:01100331n', 'bn:03534661n', 'bn:17381151n', 'bn:00078384n', 'bn:03299679n', 'bn:00671788n', 'bn:00078382n', 'bn:29727647n', 'bn:14617170n']"
trouble-problemi,0.9775280898876404,0.4501879644683676,EN,IT,84,5,1,['bn:00027041n']
upgrade-aggiornamento,0.9230769230769232,0.7275941372279005,EN,IT,21,5,1,['bn:00079241n']
value-valor,0.7391304347826086,0.7135373464838691,EN,ES,17,29,6,"['bn:00079509n', 'bn:00029680n', 'bn:00058151n', 'bn:00079510n', 'bn:00079511n', 'bn:00079508n']"
variation-variazione,0.625,0.6051536478449089,FR,IT,10,6,3,"['bn:00035414n', 'bn:00079588n', 'bn:00079587n']"
ruota-rueda,0.9047619047619048,0.7707082371427848,IT,ES,5,16,1,['bn:00080972n']
whip-frusta,0.8235294117647058,0.6278918323716959,EN,IT,28,6,3,"['bn:00005052n', 'bn:00060846n', 'bn:00081007n']"
fischio-siffler,0.8888888888888888,0.8666631493720615,IT,FR,7,11,1,['bn:00081049n']
ampio-large,0.875,0.8681371489430688,IT,FR,7,9,1,['bn:00098887a']
wilson-wilson,0.6304347826086957,0.5200721293660662,EN,IT,72,20,17,"['bn:00608471n', 'bn:00285748n', 'bn:17522275n', 'bn:03649006n', 'bn:00490634n', 'bn:00463591n', 'bn:00190126n', 'bn:00603955n', 'bn:00725112n', 'bn:00528716n', 'bn:00805672n', 'bn:00533237n', 'bn:03279203n', 'bn:02382253n', 'bn:00565513n', 'bn:00002624n', 'bn:00273539n']"
word-mot,0.7333333333333333,0.6485844034472782,EN,FR,22,8,4,"['bn:00081546n', 'bn:00081547n', 'bn:00081549n', 'bn:00023218n']"
